Name,Address,Description,Longitude,Latitude,TimeStamp,TimeSpan:begin,TimeSpan:end,GettyID
00000990032285,Lüneburg,Festive music,10.4,53.25,1653,"","",7004436
00000990032286,Hamburg,Funeral music,10,53.58,1653,"","",7003673
00000990032287,Hamburg,Wedding music,10,53.58,1654,"","",7003673
00000990032288,Hamburg,Sacred songs,10,53.58,1655,"","",7003673
00000990032289,Hamburg,Sacred songs,10,53.58,1655,"","",7003673
00000990032290,Hamburg,Sacred songs,10,53.58,1655,"","",7003673
00000990032291,Hamburg,Wedding music,10,53.58,1656,"","",7003673
00000990032292,Hamburg,Wedding music,10,53.58,1656,"","",7003673
00000990032293,Hamburg,Wedding music,10,53.58,1657,"","",7003673
00000990032294,Hamburg,Funeral music,10,53.58,1657,"","",7003673
00000990032295,Hamburg,Wedding music,10,53.58,1657,"","",7003673
00000990032296,Hamburg,Wedding music,10,53.58,1659,"","",7003673
00000990032297,Hamburg,Wedding music,10,53.58,1659,"","",7003673
00000990032298,Hamburg,Wedding music,10,53.58,1659,"","",7003673
00000990032299,Hamburg,Wedding music,10,53.58,1659,"","",7003673
00000990032300,Hamburg,Wedding music,10,53.58,1659,"","",7003673
00000990032301,Lüneburg,Sacred songs,10.4,53.25,1659,"","",7004436
00000990032302,Lüneburg,Sacred songs,10.4,53.25,1675,"","",7004436
00000990032303,Hamburg,Funeral music,10,53.58,1660,"","",7003673
00000990032305,Hamburg,Festive music,10,53.58,1661,"","",7003673
00000990032306,Hamburg,Wedding music,10,53.58,1662,"","",7003673
00000990032307,Hamburg,Sacred songs,10,53.58,1663,"","",7003673
00000990032308,Zittau,Sacred songs,14.75,50.9,1674,"","",7017177
00000990032312,Venezia,Canzonettas,12.57,45.58,1588,"","",7003006
00000990032314,Paris,Operas,2.33,48.87,1694,"","",7008038
00000990032315,Paris,Cantatas,2.33,48.87,1708,"","",7008038
00000990032316,Paris,Cantatas,2.33,48.87,1711,"","",7008038
00000990032319,Paris,Sonatas,2.33,48.87,1707,"","",7008038
00000990032502,Görlitz,Sacred songs,15,51.15,1662,"","",7012813
00000990032503,Görlitz,Sacred songs,15,51.15,1663,"","",7012813
00000990032507,Lyon,Psalms,-4.02,56.62,1559,"","",1126552
00000990032508,Lyon,Psalms,-4.02,56.62,1564,"","",1126552
00000990032509,Lyon,Psalms,-4.02,56.62,1564,"","",1126552
00000990032513,Paris,Chansons,2.33,48.87,1537,"","",7008038
00000990032514,Paris,Chansons,2.33,48.87,1540,"","",7008038
00000990032515,Venezia,Chansons,12.57,45.58,1545,"","",7003006
00000990032516,Venezia,Chansons,12.57,45.58,1550,"","",7003006
00000990032517,Paris,Chansons,2.33,48.87,1549,"","",7008038
00000990032518,Paris,Chansons,2.33,48.87,1551,"","",7008038
00000990032519,Paris,Chansons,2.33,48.87,1555,"","",7008038
00000990032520,Paris,Chansons,2.33,48.87,1555,"","",7008038
00000990032521,Paris,Chansons,2.33,48.87,1555,"","",7008038
00000990032522,Paris,Sacred songs,2.33,48.87,1555,"","",7008038
00000990032523,Paris,Sacred songs,2.33,48.87,1556,"","",7008038
00000990032524,Paris,Sacred songs,2.33,48.87,1558,"","",7008038
00000990032525,Paris,Pieces,2.33,48.87,1559,"","",7008038
00000990032526,Paris,Psalms,2.33,48.87,1559,"","",7008038
00000990032562,Leipzig,Wedding music,12.42,51.33,1659,"","",7012329
00000990032570,Nürnberg,Psalms,11.07,49.45,1609,"","",7004334
00000990032571,Nürnberg,Psalms,11.07,49.45,1629,"","",7004334
00000990032572,Nürnberg,Tricinia,11.07,49.45,1610,"","",7004334
00000990032573,Nürnberg,Partsongs,11.07,49.45,1613,"","",7004334
00000990032574,Nürnberg,Partsongs,11.07,49.45,1618,"","",7004334
00000990032575,Nürnberg,Partsongs,11.07,49.45,1621,"","",7004334
00000990032576,Nürnberg,Partsongs,11.07,49.45,1625,"","",7004334
00000990032577,Nürnberg,Partsongs,11.07,49.45,1614,"","",7004334
00000990032578,Nürnberg,Partsongs,11.07,49.45,1619,"","",7004334
00000990032579,Nürnberg,Partsongs,11.07,49.45,1622,"","",7004334
00000990032580,Hanau,Wedding music,8.93,50.13,1640,"","",7005295
00000990032582,Straßburg,Sacred concerts (voc.),7.75,48.58,1622,"","",7012346
00000990032583,Straßburg,Pieces,7.75,48.58,1628,"","",7012346
00000990032584,Strasbourg,Psalms,7.75,48.58,1628,"","",7012346
00000990032593,Stettin,Sacred songs,14.53,53.42,1693,"","",7007809
00000990032594,Alten-Stettin,Wedding music,14.53,53.42,1693,"","",7007809
00000990032595,Alten-Stettin,Wedding music,14.53,53.42,1695,"","",7007809
00000990032604,Roma,Motets,12.67,41.97,1657,"","",7003138
00000990032605,Roma,Motets,12.67,41.97,1657,"","",7003138
00000990032607,Strasbourg,Fantasies,7.75,48.58,1572,"","",7012346
00000990032608,Straßburg,Passamezzos,7.75,48.58,1573,"","",7012346
00000990032613,Leipzig,Wedding music,12.42,51.33,1612,"","",7012329
00000990032625,Lyon,Psalms,-4.02,56.62,1552,"","",1126552
00000990032694,London,Songs,-0.17,51.5,1601,"","",7011781
00000990032696,London,Madrigals,-0.17,51.5,1607,"","",7011781
00000990032697,London,Airs (voc.),-0.17,51.5,1609,"","",7011781
00000990032698,London,Airs (voc.),-0.17,51.5,1610,"","",7011781
00000990032710,Hamburg,Wedding music,10,53.58,1633,"","",7003673
00000990032711,Braunschweig,Funeral music,10.5,52.25,1635,"","",7004434
00000990032712,London,Songs,-0.17,51.5,1674,"","",7011781
00000990032713,London,Songs,-0.17,51.5,1680,"","",7011781
00000990032714,Breslau,Sacred songs,17,51.1,1657,"","",7007601
00000990032715,Breslau,Sacred songs,17,51.1,1668,"","",7007601
00000990032716,Breslau,Sacred songs,17,51.1,1697,"","",7007601
00000990032717,Venezia,"Masses (cantus firmus-, paraphrase-, parody masses)",12.57,45.58,1502,"","",7003006
00000990032718,Fossombrone,"Masses (cantus firmus-, paraphrase-, parody masses)",12.8,43.7,1514,"","",7003988
00000990032719,Fossombrone,"Masses (cantus firmus-, paraphrase-, parody masses)",12.8,43.7,1516,"","",7003988
00000990032720,Roma,"Masses (cantus firmus-, paraphrase-, parody masses)",12.67,41.97,1526,"","",7003138
00000990032721,Venezia,"Masses (cantus firmus-, paraphrase-, parody masses)",12.57,45.58,1505,"","",7003006
00000990032722,Fossombrone,"Masses (cantus firmus-, paraphrase-, parody masses)",12.8,43.7,1515,"","",7003988
00000990032723,Roma,"Masses (cantus firmus-, paraphrase-, parody masses)",12.67,41.97,1526,"","",7003138
00000990032724,Fossombrone,"Masses (cantus firmus-, paraphrase-, parody masses)",12.8,43.7,1514,"","",7003988
00000990032725,Fossombrone,"Masses (cantus firmus-, paraphrase-, parody masses)",12.8,43.7,1516,"","",7003988
00000990032726,Roma,"Masses (cantus firmus-, paraphrase-, parody masses)",12.67,41.97,1526,"","",7003138
00000990032727,Paris,Sacred songs,2.33,48.87,1555,"","",7008038
00000990032729,Antwerpen,Chansons,4.42,51.22,1545,"","",7007856
00000990032730,Paris,Chansons,2.33,48.87,1549,"","",7008038
00000990032736,Wien,Tutors (instr.),16.37,48.22,1515,"","",7003321
00000990032846,Nürnberg,Writings,11.07,49.45,1711,"","",7004334
00000990032847,Augsburg,Writings,10.9,48.35,1723,"","",7004324
00000990032857,Riga,Funeral music,24.13,56.88,1685,"","",7006484
00000990032860,Königsberg,Wedding music,10.58,50.08,1645,"","",7012518
00000990032861,Königsberg,Songs,10.58,50.08,1651,"","",7012518
00000990032862,Tübingen,Funeral music,9.75,48.5,1657,"","",1003267
00000990032863,Tübingen,Odes,9.75,48.5,1658,"","",1003267
00000990032864,Tübingen,Odes,9.75,48.5,1661,"","",1003267
00000990032865,Tübingen,Festive music,9.75,48.5,1672,"","",1003267
00000990032866,Stuttgart,Songs,9.33,48.67,1687,"","",1003262
00000990032867,Tübingen,Festive music,9.75,48.5,1689,"","",1003267
00000990033025,Venezia,Instrumental pieces,12.57,45.58,1604,"","",7003006
00000990033026,Roma,Madrigals,12.67,41.97,1609,"","",7003138
00000990033027,Roma,Villanelle,12.67,41.97,1610,"","",7003138
00000990033028,Roma,Instrumental pieces,12.67,41.97,1611,"","",7003138
00000990033029,Roma,Motets,12.67,41.97,1612,"","",7003138
00000990033030,Roma,Arias (voc.),12.67,41.97,1612,"","",7003138
00000990033031,Roma,Symphonies,12.67,41.97,1615,"","",7003138
00000990033032,Roma,Dances,12.67,41.97,1615,"","",7003138
00000990033033,Roma,Villanelle,12.67,41.97,1619,"","",7003138
00000990033034,Roma,Villanelle,12.67,41.97,1619,"","",7003138
00000990033035,Roma,Arias (voc.),12.67,41.97,1623,"","",7003138
00000990033036,Roma,Villanelle,12.67,41.97,1623,"","",7003138
00000990033037,Roma,Songs,12.67,41.97,1624,"","",7003138
00000990033038,Roma,Instrumental pieces,12.67,41.97,1626,"","",7003138
00000990033039,Roma,Wedding music,12.67,41.97,1627,"","",7003138
00000990033040,Roma,Sacred songs,12.67,41.97,1628,"","",7003138
00000990033041,Roma,Dialogues,12.67,41.97,1630,"","",7003138
00000990033042,Roma,Motets,12.67,41.97,1630,"","",7003138
00000990033043,Roma,Masses,12.67,41.97,1631,"","",7003138
00000990033044,Roma,Litanies,12.67,41.97,1631,"","",7003138
00000990033045,Roma,Instrumental pieces,12.67,41.97,1640,"","",7003138
00000990033069,London,Songs,-0.17,51.5,1699,"","",7011781
00000990033073,Dillingen,Sacred songs,6.73,49.35,1610,"","",1038818
00000990033074,Dillingen,Sacred songs,6.73,49.35,1611,"","",1038818
00000990033075,Dillingen,Odes,6.73,49.35,1612,"","",1038818
00000990033076,Dillingen,Hymns,6.73,49.35,1613,"","",1038818
00000990033077,Ingolstadt,Motets,11.45,48.77,1618,"","",7017035
00000990033078,Ingolstadt,Sacred songs,11.45,48.77,1624,"","",7017035
00000990033079,Hamburg,Passions,10,53.58,1714,"","",7003673
00000990033080,Hamburg,Passions,10,53.58,1715,"","",7003673
00000990033081,Hamburg,Singspiele,10,53.58,1701,"","",7003673
00000990033082,Hamburg,Pastoral plays,10,53.58,1714,"","",7003673
00000990033083,Hamburg,Cantatas,10,53.58,1698,"","",7003673
00000990033084,Hamburg,Arias (voc.),10,53.58,1706,"","",7003673
00000990033085,Hamburg,Cantatas,10,53.58,1713,"","",7003673
00000990033086,Hamburg,Cantatas,10,53.58,1714,"","",7003673
00000990033087,Hamburg,Incidental music,10,53.58,1715,"","",7003673
00000990033095,London,Continuo tutors,-0.17,51.5,1707,"","",7011781
00000990033204,Wittenberg,Sacred songs,12.65,51.88,1623,"","",7012349
00000990033205,Danzig,Sacred songs,18.68,54.37,1635,"","",7007660
00000990033206,Augsburg,Sonatas,10.9,48.35,1658,"","",7004324
00000990033207,Augsburg,Capriccios (instr.),10.9,48.35,1669,"","",7004324
00000990033208,Königsberg,Sacred concerts (voc.),10.58,50.08,1632,"","",7012518
00000990033209,Güstrow,Funeral music,12.18,53.8,1634,"","",7004797
00000990033213,Antwerpen,Sacred songs,4.42,51.22,1657,"","",7007856
00000990033214,Antwerpen,Symphonies,4.42,51.22,1644,"","",7007856
00000990033215,Antwerpen,Symphonies,4.42,51.22,1647,"","",7007856
00000990033216,Antwerpen,Symphonies,4.42,51.22,1649,"","",7007856
00000990033272,Roma,Motets,12.67,41.97,1557,"","",7003138
00000990033273,Roma,Hymns,12.67,41.97,1558,"","",7003138
00000990033274,Roma,Hymns,12.67,41.97,1560,"","",7003138
00000990033275,Venezia,Psalms,12.57,45.58,1561,"","",7003006
00000990033276,Venezia,Canticles,12.57,45.58,1561,"","",7003006
00000990033277,Venezia,Sacred songs,12.57,45.58,1562,"","",7003006
00000990033278,Venezia,Masses,12.57,45.58,1562,"","",7003006
00000990033279,Nürnberg,Sacred songs,11.07,49.45,1571,"","",7004334
00000990033280,Paris,Sacred songs,2.33,48.87,1572,"","",7008038
00000990033281,München,Sacred songs,11.58,48.13,1572,"","",7004333
00000990033282,München,Sacred songs,11.58,48.13,1573,"","",7004333
00000990033283,München,Motets,11.58,48.13,1573,"","",7004333
00000990033284,Nürnberg,Festive music,11.07,49.45,1574,"","",7004334
00000990033285,München,Motets,11.58,48.13,1575,"","",7004333
00000990033286,Antwerpen,Masses,4.42,51.22,1582,"","",7007856
00000990033287,Prag,Sacred songs,14.43,50.1,1585,"","",7006464
00000990033288,München,Sacred concerts (voc.),11.58,48.13,1669,"","",7004333
00000990033289,München,Keyboard pieces,11.58,48.13,1686,"","",7004333
00000990033290,München,Masses,11.58,48.13,1689,"","",7004333
00000990033316,Breslau,Funeral music,17,51.1,1657,"","",7007601
00000990033317,Brieg,Psalms,17.47,50.35,1663,"","",7007623
00000990033318,Brieg,Festive music,17.47,50.35,1663,"","",7007623
00000990033319,Oels,Symphonies,17.35,51.2,1672,"","",1049316
00000990033320,Jena,Festive music,11.58,50.93,1668,"","",7005973
00000990033321,Jena,Sacred songs,11.58,50.93,1626,"","",7005973
00000990033322,Wittenberg,Wedding music,12.65,51.88,1580,"","",7012349
00000990033323,Wittenberg,Sacred songs,12.65,51.88,1582,"","",7012349
00000990033330,München,Sacred songs,11.58,48.13,1637,"","",7004333
00000990033331,München,Sacred songs,11.58,48.13,1637,"","",7004333
00000990033332,München,Sacred songs,11.58,48.13,1638,"","",7004333
00000990033333,München,Sacred songs,11.58,48.13,1638,"","",7004333
00000990033334,München,Sacred songs,11.58,48.13,1659,"","",7004333
00000990033335,München,Sacred songs,11.58,48.13,1639,"","",7004333
00000990033336,München,Sacred songs,11.58,48.13,1640,"","",7004333
00000990033337,München,Funeral music,11.58,48.13,1641,"","",7004333
00000990033338,München,Sacred songs,11.58,48.13,1650,"","",7004333
00000990033339,München,Sacred songs,11.58,48.13,1651,"","",7004333
00000990033340,München,Sacred songs,11.58,48.13,1655,"","",7004333
00000990033341,München,Sacred songs,11.58,48.13,1665,"","",7004333
00000990033366,Erfurt,Motets,11.05,50.97,1633,"","",7024031
00000990033367,Nürnberg,Songs,11.07,49.45,1630,"","",7004334
00000990033368,Nürnberg,Motets,11.07,49.45,1639,"","",7004334
00000990033369,Nürnberg,Wedding music,11.07,49.45,1639,"","",7004334
00000990033370,Nürnberg,Motets,11.07,49.45,1640,"","",7004334
00000990033371,Nürnberg,Allemandes,11.07,49.45,1640,"","",7004334
00000990033372,Nürnberg,Songs,11.07,49.45,1642,"","",7004334
00000990033373,Nürnberg,Songs,11.07,49.45,1642,"","",7004334
00000990033374,Nürnberg,Dialogues,11.07,49.45,1642,"","",7004334
00000990033375,Nürnberg,Sacred concerts (voc.),11.07,49.45,1642,"","",7004334
00000990033376,Nürnberg,Sacred concerts (voc.),11.07,49.45,1642,"","",7004334
00000990033377,Nürnberg,Motets,11.07,49.45,1643,"","",7004334
00000990033378,Nürnberg,Symphonies,11.07,49.45,1643,"","",7004334
00000990033379,Nürnberg,Dialogues,11.07,49.45,1643,"","",7004334
00000990033380,Nürnberg,Partsongs,11.07,49.45,1643,"","",7004334
00000990033381,Nürnberg,Sacred songs,11.07,49.45,1647,"","",7004334
00000990033382,Nürnberg,Sacred songs,11.07,49.45,1648,"","",7004334
00000990033383,Nürnberg,Sacred songs,11.07,49.45,1651,"","",7004334
00000990033384,Nürnberg,Sacred songs,11.07,49.45,1654,"","",7004334
00000990033385,Nürnberg,Sacred songs,11.07,49.45,1664,"","",7004334
00000990033386,Amsterdam,Sacred songs,4.9,52.35,1667,"","",7006952
00000990033387,Nürnberg,Funeral music,11.07,49.45,1651,"","",7004334
00000990033388,Nürnberg,Funeral music,11.07,49.45,1651,"","",7004334
00000990033389,Nürnberg,Sacred songs,11.07,49.45,1652,"","",7004334
00000990033390,Nürnberg,Canzonas (instr.),11.07,49.45,1653,"","",7004334
00000990033391,Nürnberg,Funeral music,11.07,49.45,1654,"","",7004334
00000990033392,Nürnberg,Wedding music,11.07,49.45,1652,"","",7004334
00000990033431,London,Songs,-0.17,51.5,1694,"","",7011781
00000990033432,London,Songs,-0.17,51.5,1694,"","",7011781
00000990033433,London,Songs,-0.17,51.5,1692,"","",7011781
00000990033434,London,Songs,-0.17,51.5,1692,"","",7011781
00000990033435,London,Rondos (voc.),-0.17,51.5,1694,"","",7011781
00000990033436,London,Songs,-0.17,51.5,1693,"","",7011781
00000990033437,London,Songs,-0.17,51.5,1693,"","",7011781
00000990033438,London,Songs,-0.17,51.5,1692,"","",7011781
00000990033439,London,Songs,-0.17,51.5,1692,"","",7011781
00000990033440,London,Songs,-0.17,51.5,1693,"","",7011781
00000990033441,London,Songs,-0.17,51.5,1693,"","",7011781
00000990033442,London,Songs,-0.17,51.5,1694,"","",7011781
00000990033444,London,Songs,-0.17,51.5,1693,"","",7011781
00000990033447,London,Songs,-0.17,51.5,1693,"","",7011781
00000990033448,London,Songs,-0.17,51.5,1692,"","",7011781
00000990033449,Oxford,Songs,-1.25,51.77,1668,"","",7011931
00000990033450,London,Madrigals,-0.17,51.5,1597,"","",7011781
00000990033669,Dresden,Arias (voc.),13.75,51.05,1638,"","",7004455
00000990033670,Dresden,Sacred songs,13.75,51.05,1657,"","",7004455
00000990033697,Danzig,Funeral music,18.68,54.37,1648,"","",7007660
00000990033707,Dresden,Fugues (instr.),13.75,51.05,1631,"","",7004455
00000990033708,Goslar,Wedding music,10.42,51.92,1651,"","",7005630
00000990033709,Magdeburg,Wedding music,11.62,52.13,1619,"","",7004456
00000990033723,Altstettin,Wedding music,14.53,53.42,1717,"","",7007809
00000990033724,Altstettin,Wedding music,14.53,53.42,1718,"","",7007809
00000990033725,Altstettin,Wedding music,14.53,53.42,1720,"","",7007809
00000990033726,Altstettin,Wedding music,14.53,53.42,1720,"","",7007809
00000990033727,Berlin,Funeral music,13.42,52.53,1669,"","",7003712
00000990033728,München,Motets,11.58,48.13,1607,"","",7004333
00000990033749,Halle,Partsongs,8.37,52.07,1635,"","",1136917
00000990033801,Nürnberg,Motets,11.07,49.45,1571,"","",7004334
00000990033802,Nürnberg,Sacred songs,11.07,49.45,1575,"","",7004334
00000990033803,Nürnberg,Motets,11.07,49.45,1580,"","",7004334
00000990033804,Nürnberg,Partsongs,11.07,49.45,1581,"","",7004334
00000990033805,Prag,Motets,14.43,50.1,1592,"","",7006464
00000990033806,Bremen,Paduanas,8.8,53.08,1652,"","",7005286
00000990033807,Bremen,Paduanas,8.8,53.08,1660,"","",7005286
00000990033808,Nürnberg,Sacred songs,11.07,49.45,1684,"","",7004334
00000990033809,Nürnberg,Sacred songs,11.07,49.45,1699,"","",7004334
00000990033810,Salzburg,Cantatas,13.05,47.8,1712,"","",7003256
00000990033812,Leipzig,Madrigals,12.42,51.33,1663,"","",7012329
00000990033813,Leipzig,Funeral music,12.42,51.33,1661,"","",7012329
00000990033814,Halle,Funeral music,8.37,52.07,1665,"","",1136917
00000990033815,Leipzig,Funeral music,12.42,51.33,1672,"","",7012329
00000990033816,Leipzig,Funeral music,12.42,51.33,1674,"","",7012329
00000990033817,Leipzig,Funeral music,12.42,51.33,1677,"","",7012329
00000990033818,Leipzig,Funeral music,12.42,51.33,1676,"","",7012329
00000990033869,Arnstadt,Funeral music,10.95,50.83,1666,"","",7012792
00000990033870,Arnstadt,Funeral music,10.95,50.83,1672,"","",7012792
00000990033873,Gießen,Funeral music,8.7,50.58,1688,"","",7004429
00000990034034,Leipzig,Psalms,12.42,51.33,1554,"","",7012329
00000990034085,Nürnberg,Tutors (voc.),11.07,49.45,1596,"","",7004334
00000990034086,Nürnberg,Sacred songs,11.07,49.45,1597,"","",7004334
00000990034111,Augsburg,Psalms,10.9,48.35,1701,"","",7004324
00000990034112,Augsburg,Introits,10.9,48.35,1703,"","",7004324
00000990034113,Augsburg,Antiphonies,10.9,48.35,1709,"","",7004324
00000990034114,Augsburg,Offertories,10.9,48.35,1710,"","",7004324
00000990034115,Augsburg,Offertories,10.9,48.35,1719,"","",7004324
00000990034130,Amsterdam,Incidental music,4.9,52.35,1697,"","",7006952
00000990034136,Brieg,Sacred songs,17.47,50.35,1671,"","",7007623
00000990034137,Jena,Funeral music,11.58,50.93,1673,"","",7005973
00000990034138,Ulm,Sacred songs,10,48.4,1717,"","",7005187
00000990034139,Passau,Masses,13.47,48.58,1642,"","",7004407
00000990034140,Passau,Sacred songs,13.47,48.58,1642,"","",7004407
00000990034141,Passau,Sacred songs,13.47,48.58,1659,"","",7004407
00000990034149,Hamburg,Wedding music,10,53.58,1654,"","",7003673
00000990034657,Regensburg,Allemandes,12.1,49.02,1672,"","",7013496
00000990034658,Regensburg,Sonatas,12.1,49.02,1672,"","",7013496
00000990034659,Regensburg,Odes,12.1,49.02,1672,"","",7013496
00000990034660,Regensburg,Psalms,12.1,49.02,1675,"","",7013496
00000990034661,Nürnberg,Sonatas,11.07,49.45,1675,"","",7004334
00000990034662,Nürnberg,Sonatas,11.07,49.45,1676,"","",7004334
00000990034663,Nürnberg,Sacred songs,11.07,49.45,1677,"","",7004334
00000990034664,Nürnberg,Psalms,11.07,49.45,1680,"","",7004334
00000990034665,Regensburg,Sacred songs,12.1,49.02,1681,"","",7013496
00000990034666,Regensburg,Sacred songs,12.1,49.02,1681,"","",7013496
00000990034667,Regensburg,Sacred songs,12.1,49.02,1682,"","",7013496
00000990034668,Nürnberg,Arias (voc.),11.07,49.45,1685,"","",7004334
00000990034669,Regensburg,Sacred songs,12.1,49.02,1685,"","",7013496
00000990034670,Regensburg,Sacred songs,12.1,49.02,1686,"","",7013496
00000990034671,Dillingen,Masses,6.73,49.35,1616,"","",1038818
00000990034672,Rorschach,Sacred songs,9.5,47.47,1620,"","",7007453
00000990034673,Rorschach,Canticles,9.5,47.47,1620,"","",7007453
00000990034674,Rorschach,Canticles,9.5,47.47,1620,"","",7007453
00000990034675,Ravensburg,Canticles,9.62,47.78,1623,"","",7005184
00000990034676,Ravensburg,Masses,9.62,47.78,1623,"","",7005184
00000990034677,Ravensburg,Sacred songs,9.62,47.78,1624,"","",7005184
00000990034678,Ravensburg,Motets,9.62,47.78,1625,"","",7005184
00000990034679,Ravensburg,Litanies,9.62,47.78,1627,"","",7005184
00000990034680,Ravensburg,Motets,9.62,47.78,1627,"","",7005184
00000990034681,Rottweil,Canticles,8.62,48.17,1627,"","",7012685
00000990034682,Innsbruck,Masses,11.4,47.27,1652,"","",7003249
00000990034795,Dresden,Funeral music,13.75,51.05,1687,"","",7004455
00000990034796,Dresden,Arias (voc.),13.75,51.05,1689,"","",7004455
00000990034798,Stuttgart,Sacred songs,9.33,48.67,1681,"","",1003262
00000990034799,Stuttgart,Sacred concerts (voc.),9.33,48.67,1681,"","",1003262
00000990034801,Darmstadt,Sonatas,8.65,49.87,1730,"","",7004428
00000990035208,Bautzen,Arias (voc.),14.48,51.18,1706,"","",7012305
00000990035209,Leipzig,Arias (voc.),12.42,51.33,1657,"","",7012329
00000990035210,Dresden,Arias (voc.),13.75,51.05,1667,"","",7004455
00000990035211,Dresden,Arias (voc.),13.75,51.05,1676,"","",7004455
00000990035212,Leipzig,Funeral music,12.42,51.33,1654,"","",7012329
00000990035213,Leipzig,Funeral music,12.42,51.33,1654,"","",7012329
00000990035214,Leipzig,Funeral music,12.42,51.33,1656,"","",7012329
00000990035215,Leipzig,Arias (voc.),12.42,51.33,1656,"","",7012329
00000990035216,Leipzig,Funeral music,12.42,51.33,1659,"","",7012329
00000990035218,Coburg,Funeral music,10.97,50.25,1667,"","",7004330
00000990035219,Zittau,Songs,14.75,50.9,1683,"","",7017177
00000990035220,Dresden,Songs,13.75,51.05,1699,"","",7004455
00000990035222,Zittau,Funeral music,14.75,50.9,1687,"","",7017177
00000990035224,Nürnberg,Allemandes,11.07,49.45,1697,"","",7004334
00000990035225,Nürnberg,Ricercares (instr.),11.07,49.45,1699,"","",7004334
00000990035227,Nürnberg,Singspiele,11.07,49.45,1690,"","",7004334
00000990035228,Nürnberg,Psalms,11.07,49.45,1697,"","",7004334
00000990035229,Nürnberg,Sonatas,11.07,49.45,1688,"","",7004334
00000990035230,Nürnberg,Sonatas,11.07,49.45,1693,"","",7004334
00000990035595,Leipzig,Funeral music,12.42,51.33,1661,"","",7012329
00000990035596,Coburg,Funeral music,10.97,50.25,1662,"","",7004330
00000990035597,Amsterdam,Songs,4.9,52.35,1634,"","",7006952
00000990035598,Amsterdam,Songs,4.9,52.35,1644,"","",7006952
00000990035599,Leipzig,Festive music,12.42,51.33,1611,"","",7012329
00000990035600,Ingolstadt,Partsongs,11.45,48.77,1629,"","",7017035
00000990035691,Dillingen,Sacred songs,6.73,49.35,1609,"","",1038818
00000990035724,Hamburg,Suites,10,53.58,1715,"","",7003673
00000990035725,Breslau,Sacred songs,17,51.1,1615,"","",7007601
00000990035727,Passau,Songs,13.47,48.58,1624,"","",7004407
00000990035728,Augsburg,Sacred songs,10.9,48.35,1540,"","",7004324
00000990035729,Königsberg,Songs,10.58,50.08,1558,"","",7012518
00000990035743,Leipzig,Keyboard pieces,12.42,51.33,1689,"","",7012329
00000990035744,Leipzig,Keyboard pieces,12.42,51.33,1695,"","",7012329
00000990035745,Leipzig,Keyboard pieces,12.42,51.33,1710,"","",7012329
00000990035746,Leipzig,Keyboard pieces,12.42,51.33,1718,"","",7012329
00000990035747,Leipzig,Keyboard pieces,12.42,51.33,1692,"","",7012329
00000990035748,Leipzig,Keyboard pieces,12.42,51.33,1695,"","",7012329
00000990035749,Leipzig,Keyboard pieces,12.42,51.33,1696,"","",7012329
00000990035750,Leipzig,Keyboard pieces,12.42,51.33,1703,"","",7012329
00000990035751,Leipzig,Keyboard pieces,12.42,51.33,1726,"","",7012329
00000990035752,Leipzig,Sonatas,12.42,51.33,1696,"","",7012329
00000990035753,Dresden,Sonatas,13.75,51.05,1700,"","",7004455
00000990035754,Dresden,Sonatas,13.75,51.05,1703,"","",7004455
00000990035755,Dresden,Sonatas,13.75,51.05,1710,"","",7004455
00000990035756,Dresden,Sonatas,13.75,51.05,1719,"","",7004455
00000990035757,Dresden,Sonatas,13.75,51.05,1724,"","",7004455
00000990035758,Leipzig,Sonatas,12.42,51.33,1700,"","",7012329
00000990035759,Leipzig,Sonatas,12.42,51.33,1706,"","",7012329
00000990035830,Pressburg,Psalms,17.17,48.17,1669,"","",7006465
00000990035832,Hamburg,Operas,10,53.58,1695,"","",7003673
00000990035833,Stuttgart,Operas,9.33,48.67,1700,"","",1003262
00000990035834,Stuttgart,Overtures,9.33,48.67,1682,"","",1003262
00000990035835,Stuttgart,Overtures,9.33,48.67,1700,"","",1003262
00000990035836,Stuttgart,Overtures,9.33,48.67,1700,"","",1003262
00000990035837,Stuttgart,Overtures,9.33,48.67,1700,"","",1003262
00000990035838,Zürich,Sacred songs,8.55,47.38,1723,"","",7003765
00000990035847,Paris,Airs (voc.),2.33,48.87,1669,"","",7008038
00000990035850,Paris,Ballets,2.33,48.87,1700,"","",7008038
00000990035851,Paris,Airs (voc.),2.33,48.87,1724,"","",7008038
00000990035852,Paris,Trios (instr.),2.33,48.87,1694,"","",7008038
00000990035855,Paris,Trios (instr.),2.33,48.87,1700,"","",7008038
00000990035857,Paris,Trios (instr.),2.33,48.87,1701,"","",7008038
00000990035858,Paris,Trios (instr.),2.33,48.87,1707,"","",7008038
00000990035860,Paris,Instrumental pieces,2.33,48.87,1702,"","",7008038
00000990035861,Paris,Instrumental pieces,2.33,48.87,1703,"","",7008038
00000990035863,Paris,Instrumental pieces,2.33,48.87,1710,"","",7008038
00000990035864,Paris,Instrumental pieces,2.33,48.87,1710,"","",7008038
00000990035865,Paris,Instrumental pieces,2.33,48.87,1710,"","",7008038
00000990035867,Paris,Suites,2.33,48.87,1709,"","",7008038
00000990035868,Paris,Suites,2.33,48.87,1710,"","",7008038
00000990035869,Paris,Suites,2.33,48.87,1710,"","",7008038
00000990035870,Paris,Suites,2.33,48.87,1711,"","",7008038
